run_id,pool_id,parent_pool_id,pool_seed,training_seed,student_id,weight_identity,protocol_id,U,D_U_pool,D_U_seen,T_actual,processed_tokens,optimizer_steps,T_domain_if_available,capability,distribution,initial_loss,loss,delta,checkpoint_id,source_path
gemma3-270m/gpt-5.6-luna_full_594_matrix2_lora_dseed42,sha256:5c66c0f308f3c0db09eff2d3226ff50ec6bf9f2ce0320dd675412bb3bbf86d90,,42,0,gemma3-270m,"{""adapter_sha256"":""153b79ffd72d9f221dc01e12bd14e15035c71d6de0daf236fc3861dca5c67094"",""base_model"":""google/gemma-3-270m"",""base_revision"":""9b0cfec892e2bc2afd938c98eabe4e4a7b1e0ca1"",""base_revision_source"":""model_local_path"",""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000143"",""state"":""trained""}",core:2a83fffce0504a1c2000,594,156653,156653,201946,682653,143,,qa,musique:0c676ed3b3c2a52d,2.2710645746887965,2.2066681794605807,-0.06439639522821583,update-00000143,results/v99-scope/gpt-5.6-luna_full_594_matrix2_lora_dseed42-fb8244763da6c155/update-00000143.json
gemma3-270m/gpt-5.6-luna_full_594_matrix2_lora_dseed42,sha256:5c66c0f308f3c0db09eff2d3226ff50ec6bf9f2ce0320dd675412bb3bbf86d90,,42,0,gemma3-270m,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-270m"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000143"",""state"":""trained""}",core:2a83fffce0504a1c2000,594,156653,156653,201946,682653,143,,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,5.27480702191235,4.229145916334661,-1.0456611055776888,update-00000143,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000143/eval.json
gemma3-270m/gpt-5.6-luna_full_594_matrix2_lora_dseed42,sha256:5c66c0f308f3c0db09eff2d3226ff50ec6bf9f2ce0320dd675412bb3bbf86d90,,42,0,gemma3-270m,"{""adapter_sha256"":""153b79ffd72d9f221dc01e12bd14e15035c71d6de0daf236fc3861dca5c67094"",""base_model"":""google/gemma-3-270m"",""base_revision"":""9b0cfec892e2bc2afd938c98eabe4e4a7b1e0ca1"",""base_revision_source"":""model_local_path"",""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_594_matrix2_lora_dseed42/trajectory/update-00000143"",""state"":""trained""}",core:2a83fffce0504a1c2000,594,156653,156653,201946,682653,143,,qa,triviaqa:25268a1f786058ff,4.298175139925373,4.650775419776119,0.35260027985074593,update-00000143,results/v99-scope/gpt-5.6-luna_full_594_matrix2_lora_dseed42-fb8244763da6c155/update-00000143.json
gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-270m,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-270m"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000000"",""state"":""base""}",core:2a83fffce0504a1c2000,66,16962,0,0,0,0,,code,training_probe:MBPP:d5f45bdd0f442e0e,1.1909599202834367,1.1909599202834367,0.0,update-00000000,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000000/eval.json
gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-270m,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-270m"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000000"",""state"":""base""}",core:2a83fffce0504a1c2000,66,16962,0,0,0,0,,math,training_probe:MATH-500:c76472bee07727fe,1.3169230186391878,1.3169230186391878,0.0,update-00000000,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000000/eval.json
gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-270m,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-270m"",""base_revision"":""9b0cfec892e2bc2afd938c98eabe4e4a7b1e0ca1"",""base_revision_source"":""model_local_path"",""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000000"",""state"":""base""}",core:2a83fffce0504a1c2000,66,16962,0,0,0,0,,qa,2wiki_new:bbd036c56ac37bd3,5.546081096525601,5.546081096525601,0.0,update-00000000,results/v99-scope/gpt-5.6-luna_full_66_matrix2_lora_dseed41-62875c58e8349129/update-00000000.json
gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-270m,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-270m"",""base_revision"":""9b0cfec892e2bc2afd938c98eabe4e4a7b1e0ca1"",""base_revision_source"":""model_local_path"",""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000000"",""state"":""base""}",core:2a83fffce0504a1c2000,66,16962,0,0,0,0,,qa,musique:0c676ed3b3c2a52d,2.2710645746887965,2.2710645746887965,0.0,update-00000000,results/v99-scope/gpt-5.6-luna_full_66_matrix2_lora_dseed41-62875c58e8349129/update-00000000.json
gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-270m,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-270m"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000000"",""state"":""base""}",core:2a83fffce0504a1c2000,66,16962,0,0,0,0,,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,5.27480702191235,5.27480702191235,0.0,update-00000000,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000000/eval.json
gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-270m,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-270m"",""base_revision"":""9b0cfec892e2bc2afd938c98eabe4e4a7b1e0ca1"",""base_revision_source"":""model_local_path"",""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000000"",""state"":""base""}",core:2a83fffce0504a1c2000,66,16962,0,0,0,0,,qa,triviaqa:25268a1f786058ff,4.298175139925373,4.298175139925373,0.0,update-00000000,results/v99-scope/gpt-5.6-luna_full_66_matrix2_lora_dseed41-62875c58e8349129/update-00000000.json
gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-270m,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-270m"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000019"",""state"":""trained""}",core:2a83fffce0504a1c2000,66,16962,16962,25460,86013,19,,code,training_probe:MBPP:d5f45bdd0f442e0e,1.1909599202834367,1.2443257307351638,0.05336581045172717,update-00000019,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000019/eval.json
gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-270m,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-270m"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000019"",""state"":""trained""}",core:2a83fffce0504a1c2000,66,16962,16962,25460,86013,19,,math,training_probe:MATH-500:c76472bee07727fe,1.3169230186391878,1.390608425519018,0.07368540687983027,update-00000019,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000019/eval.json
gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-270m,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-270m"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000019"",""state"":""trained""}",core:2a83fffce0504a1c2000,66,16962,16962,25460,86013,19,,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,5.27480702191235,4.199638944223108,-1.0751680776892423,update-00000019,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000019/eval.json
gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-270m,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-270m"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000038"",""state"":""trained""}",core:2a83fffce0504a1c2000,66,16962,16962,50563,171860,38,,code,training_probe:MBPP:d5f45bdd0f442e0e,1.1909599202834367,1.3359720992028343,0.14501217891939766,update-00000038,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000038/eval.json
gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-270m,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-270m"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000038"",""state"":""trained""}",core:2a83fffce0504a1c2000,66,16962,16962,50563,171860,38,,math,training_probe:MATH-500:c76472bee07727fe,1.3169230186391878,1.4017464767388998,0.08482345809971203,update-00000038,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000038/eval.json
gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-270m,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-270m"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000038"",""state"":""trained""}",core:2a83fffce0504a1c2000,66,16962,16962,50563,171860,38,,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,5.27480702191235,4.228336653386454,-1.0464703685258963,update-00000038,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000038/eval.json
gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-270m,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-270m"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000076"",""state"":""trained""}",core:2a83fffce0504a1c2000,66,16962,16962,100114,341116,76,,code,training_probe:MBPP:d5f45bdd0f442e0e,1.1909599202834367,1.4226638618246235,0.2317039415411868,update-00000076,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000076/eval.json
gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-270m,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-270m"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000076"",""state"":""trained""}",core:2a83fffce0504a1c2000,66,16962,16962,100114,341116,76,,math,training_probe:MATH-500:c76472bee07727fe,1.3169230186391878,1.4597476890437946,0.14282467040460678,update-00000076,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000076/eval.json
gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-270m,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-270m"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000076"",""state"":""trained""}",core:2a83fffce0504a1c2000,66,16962,16962,100114,341116,76,,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,5.27480702191235,4.8289342629482075,-0.4458727589641427,update-00000076,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000076/eval.json
gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-270m,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-270m"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000152"",""state"":""trained""}",core:2a83fffce0504a1c2000,66,16962,16962,199166,680406,152,,code,training_probe:MBPP:d5f45bdd0f442e0e,1.1909599202834367,1.4595881310894596,0.26862821080602295,update-00000152,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000152/eval.json
gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-270m,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-270m"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000152"",""state"":""trained""}",core:2a83fffce0504a1c2000,66,16962,16962,199166,680406,152,,math,training_probe:MATH-500:c76472bee07727fe,1.3169230186391878,1.491854826488862,0.17493180784967421,update-00000152,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000152/eval.json
gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-270m,"{""adapter_sha256"":""b5b0b6f071eed48aceebe86105da0b8085ee996e75ff34fc29430b64d56648a7"",""base_model"":""google/gemma-3-270m"",""base_revision"":""9b0cfec892e2bc2afd938c98eabe4e4a7b1e0ca1"",""base_revision_source"":""model_local_path"",""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000152"",""state"":""trained""}",core:2a83fffce0504a1c2000,66,16962,16962,199166,680406,152,,qa,2wiki_new:bbd036c56ac37bd3,5.546081096525601,6.164533943965517,0.618452847439916,update-00000152,results/v99-scope/gpt-5.6-luna_full_66_matrix2_lora_dseed41-62875c58e8349129/update-00000152.json
gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-270m,"{""adapter_sha256"":""b5b0b6f071eed48aceebe86105da0b8085ee996e75ff34fc29430b64d56648a7"",""base_model"":""google/gemma-3-270m"",""base_revision"":""9b0cfec892e2bc2afd938c98eabe4e4a7b1e0ca1"",""base_revision_source"":""model_local_path"",""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000152"",""state"":""trained""}",core:2a83fffce0504a1c2000,66,16962,16962,199166,680406,152,,qa,musique:0c676ed3b3c2a52d,2.2710645746887965,2.872098677385892,0.6010341026970956,update-00000152,results/v99-scope/gpt-5.6-luna_full_66_matrix2_lora_dseed41-62875c58e8349129/update-00000152.json
gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-270m,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-270m"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000152"",""state"":""trained""}",core:2a83fffce0504a1c2000,66,16962,16962,199166,680406,152,,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,5.27480702191235,5.508466135458168,0.23365911354581748,update-00000152,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000152/eval.json
gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41,sha256:6113a4e84a49e12a44245ed90fab0005118c94c914c98facac510dff030ec88e,,41,0,gemma3-270m,"{""adapter_sha256"":""b5b0b6f071eed48aceebe86105da0b8085ee996e75ff34fc29430b64d56648a7"",""base_model"":""google/gemma-3-270m"",""base_revision"":""9b0cfec892e2bc2afd938c98eabe4e4a7b1e0ca1"",""base_revision_source"":""model_local_path"",""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed41/trajectory/update-00000152"",""state"":""trained""}",core:2a83fffce0504a1c2000,66,16962,16962,199166,680406,152,,qa,triviaqa:25268a1f786058ff,4.298175139925373,5.326620802238806,1.028445662313433,update-00000152,results/v99-scope/gpt-5.6-luna_full_66_matrix2_lora_dseed41-62875c58e8349129/update-00000152.json
gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed42,sha256:96c387ba8491df536e216291b9ebd3465f8798e8793890e75397b9770ad42261,,42,0,gemma3-270m,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-270m"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed42/trajectory/update-00000000"",""state"":""base""}",core:2a83fffce0504a1c2000,66,17104,0,0,0,0,,code,training_probe:MBPP:d5f45bdd0f442e0e,1.1909599202834367,1.1909599202834367,0.0,update-00000000,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed42/trajectory/update-00000000/eval.json
gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed42,sha256:96c387ba8491df536e216291b9ebd3465f8798e8793890e75397b9770ad42261,,42,0,gemma3-270m,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-270m"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed42/trajectory/update-00000000"",""state"":""base""}",core:2a83fffce0504a1c2000,66,17104,0,0,0,0,,math,training_probe:MATH-500:c76472bee07727fe,1.3169230186391878,1.3169230186391878,0.0,update-00000000,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed42/trajectory/update-00000000/eval.json
gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed42,sha256:96c387ba8491df536e216291b9ebd3465f8798e8793890e75397b9770ad42261,,42,0,gemma3-270m,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-270m"",""base_revision"":""9b0cfec892e2bc2afd938c98eabe4e4a7b1e0ca1"",""base_revision_source"":""model_local_path"",""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed42/trajectory/update-00000000"",""state"":""base""}",core:2a83fffce0504a1c2000,66,17104,0,0,0,0,,qa,2wiki_new:bbd036c56ac37bd3,5.546081096525601,5.546081096525601,0.0,update-00000000,results/v99-scope/gpt-5.6-luna_full_66_matrix2_lora_dseed42-9748c7ab921458b7/update-00000000.json
gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed42,sha256:96c387ba8491df536e216291b9ebd3465f8798e8793890e75397b9770ad42261,,42,0,gemma3-270m,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-270m"",""base_revision"":""9b0cfec892e2bc2afd938c98eabe4e4a7b1e0ca1"",""base_revision_source"":""model_local_path"",""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed42/trajectory/update-00000000"",""state"":""base""}",core:2a83fffce0504a1c2000,66,17104,0,0,0,0,,qa,musique:0c676ed3b3c2a52d,2.2710645746887965,2.2710645746887965,0.0,update-00000000,results/v99-scope/gpt-5.6-luna_full_66_matrix2_lora_dseed42-9748c7ab921458b7/update-00000000.json
gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed42,sha256:96c387ba8491df536e216291b9ebd3465f8798e8793890e75397b9770ad42261,,42,0,gemma3-270m,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-270m"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed42/trajectory/update-00000000"",""state"":""base""}",core:2a83fffce0504a1c2000,66,17104,0,0,0,0,,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,5.27480702191235,5.27480702191235,0.0,update-00000000,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed42/trajectory/update-00000000/eval.json
gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed42,sha256:96c387ba8491df536e216291b9ebd3465f8798e8793890e75397b9770ad42261,,42,0,gemma3-270m,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-270m"",""base_revision"":""9b0cfec892e2bc2afd938c98eabe4e4a7b1e0ca1"",""base_revision_source"":""model_local_path"",""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed42/trajectory/update-00000000"",""state"":""base""}",core:2a83fffce0504a1c2000,66,17104,0,0,0,0,,qa,triviaqa:25268a1f786058ff,4.298175139925373,4.298175139925373,0.0,update-00000000,results/v99-scope/gpt-5.6-luna_full_66_matrix2_lora_dseed42-9748c7ab921458b7/update-00000000.json
gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed42,sha256:96c387ba8491df536e216291b9ebd3465f8798e8793890e75397b9770ad42261,,42,0,gemma3-270m,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-270m"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed42/trajectory/update-00000019"",""state"":""trained""}",core:2a83fffce0504a1c2000,66,17104,17104,24822,86160,19,,code,training_probe:MBPP:d5f45bdd0f442e0e,1.1909599202834367,1.2639503985828167,0.07299047829937999,update-00000019,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed42/trajectory/update-00000019/eval.json
gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed42,sha256:96c387ba8491df536e216291b9ebd3465f8798e8793890e75397b9770ad42261,,42,0,gemma3-270m,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-270m"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed42/trajectory/update-00000019"",""state"":""trained""}",core:2a83fffce0504a1c2000,66,17104,17104,24822,86160,19,,math,training_probe:MATH-500:c76472bee07727fe,1.3169230186391878,1.4081868464918927,0.09126382785270493,update-00000019,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed42/trajectory/update-00000019/eval.json
gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed42,sha256:96c387ba8491df536e216291b9ebd3465f8798e8793890e75397b9770ad42261,,42,0,gemma3-270m,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-270m"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed42/trajectory/update-00000019"",""state"":""trained""}",core:2a83fffce0504a1c2000,66,17104,17104,24822,86160,19,,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,5.27480702191235,4.254419820717131,-1.020387201195219,update-00000019,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed42/trajectory/update-00000019/eval.json
gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed42,sha256:96c387ba8491df536e216291b9ebd3465f8798e8793890e75397b9770ad42261,,42,0,gemma3-270m,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-270m"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed42/trajectory/update-00000038"",""state"":""trained""}",core:2a83fffce0504a1c2000,66,17104,17104,50869,174201,38,,code,training_probe:MBPP:d5f45bdd0f442e0e,1.1909599202834367,1.316375110717449,0.1254151904340124,update-00000038,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed42/trajectory/update-00000038/eval.json
gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed42,sha256:96c387ba8491df536e216291b9ebd3465f8798e8793890e75397b9770ad42261,,42,0,gemma3-270m,"{""adapter_sha256"":null,""base_model"":""google/gemma-3-270m"",""base_revision"":null,""base_revision_source"":null,""checkpoint_ref"":""results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed42/trajectory/update-00000038"",""state"":""trained""}",core:2a83fffce0504a1c2000,66,17104,17104,50869,174201,38,,math,training_probe:MATH-500:c76472bee07727fe,1.3169230186391878,1.3849068040612214,0.06798378542203354,update-00000038,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_66_matrix2_lora_dseed42/trajectory/update-00000038/eval.json
