run_id,checkpoint_id,capability,distribution,core,reconstructed,reconstructed_fields,baseline_source_path,accounting_source_path
gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000000,qa,triviaqa:25268a1f786058ff,true,true,D_U_pool;D_U_seen;weight_identity,results/v99-scope/gpt-5.6-luna_full_198_matrix2_lora_dseed42-a6b065403cc9480e/update-00000000.json#/update_0,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000018,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000018,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000018,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000036,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000036,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000036,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000072,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000072,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000072,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000143,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000143,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000143,qa,2wiki_new:bbd036c56ac37bd3,true,true,D_U_pool;D_U_seen;weight_identity,results/v99-scope/gpt-5.6-luna_full_198_matrix2_lora_dseed42-a6b065403cc9480e/update-00000143.json#/update_0,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000143,qa,musique:0c676ed3b3c2a52d,true,true,D_U_pool;D_U_seen;weight_identity,results/v99-scope/gpt-5.6-luna_full_198_matrix2_lora_dseed42-a6b065403cc9480e/update-00000143.json#/update_0,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000143,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000143,qa,triviaqa:25268a1f786058ff,true,true,D_U_pool;D_U_seen;weight_identity,results/v99-scope/gpt-5.6-luna_full_198_matrix2_lora_dseed42-a6b065403cc9480e/update-00000143.json#/update_0,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31,update-00000000,code,training_probe:MBPP:d5f45bdd0f442e0e,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31,update-00000000,math,training_probe:MATH-500:c76472bee07727fe,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31,update-00000000,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31,update-00000036,code,training_probe:MBPP:d5f45bdd0f442e0e,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31,update-00000036,math,training_probe:MATH-500:c76472bee07727fe,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31,update-00000036,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31,update-00000072,code,training_probe:MBPP:d5f45bdd0f442e0e,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31,update-00000072,math,training_probe:MATH-500:c76472bee07727fe,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31,update-00000072,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31,update-00000144,code,training_probe:MBPP:d5f45bdd0f442e0e,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31,update-00000144,math,training_probe:MATH-500:c76472bee07727fe,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31,update-00000144,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31,update-00000212,code,training_probe:MBPP:d5f45bdd0f442e0e,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31,update-00000212,math,training_probe:MATH-500:c76472bee07727fe,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31,update-00000212,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed31/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32,update-00000000,code,training_probe:MBPP:d5f45bdd0f442e0e,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32,update-00000000,math,training_probe:MATH-500:c76472bee07727fe,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32,update-00000000,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32,update-00000036,code,training_probe:MBPP:d5f45bdd0f442e0e,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32,update-00000036,math,training_probe:MATH-500:c76472bee07727fe,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32,update-00000036,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32,update-00000071,code,training_probe:MBPP:d5f45bdd0f442e0e,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32,update-00000071,math,training_probe:MATH-500:c76472bee07727fe,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32,update-00000071,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32,update-00000144,code,training_probe:MBPP:d5f45bdd0f442e0e,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32,update-00000144,math,training_probe:MATH-500:c76472bee07727fe,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32,update-00000144,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32,update-00000215,code,training_probe:MBPP:d5f45bdd0f442e0e,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32,update-00000215,math,training_probe:MATH-500:c76472bee07727fe,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32,update-00000215,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed32/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33,update-00000000,code,training_probe:MBPP:d5f45bdd0f442e0e,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33,update-00000000,math,training_probe:MATH-500:c76472bee07727fe,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33,update-00000000,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33,update-00000036,code,training_probe:MBPP:d5f45bdd0f442e0e,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33,update-00000036,math,training_probe:MATH-500:c76472bee07727fe,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33,update-00000036,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33,update-00000074,code,training_probe:MBPP:d5f45bdd0f442e0e,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33,update-00000074,math,training_probe:MATH-500:c76472bee07727fe,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33,update-00000074,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33,update-00000146,code,training_probe:MBPP:d5f45bdd0f442e0e,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33,update-00000146,math,training_probe:MATH-500:c76472bee07727fe,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33,update-00000146,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33,update-00000215,code,training_probe:MBPP:d5f45bdd0f442e0e,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33,update-00000215,math,training_probe:MATH-500:c76472bee07727fe,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33,update-00000215,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed33/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed34,update-00000000,code,training_probe:MBPP:d5f45bdd0f442e0e,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed34/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed34/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed34,update-00000000,math,training_probe:MATH-500:c76472bee07727fe,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed34/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed34/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed34,update-00000000,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed34/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed34/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed34,update-00000035,code,training_probe:MBPP:d5f45bdd0f442e0e,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed34/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed34/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed34,update-00000035,math,training_probe:MATH-500:c76472bee07727fe,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed34/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed34/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed34,update-00000035,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed34/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed34/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed34,update-00000070,code,training_probe:MBPP:d5f45bdd0f442e0e,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed34/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed34/train_log.json
gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed34,update-00000070,math,training_probe:MATH-500:c76472bee07727fe,false,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed34/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-270m/gpt-5.6-luna_full_200_p2v3conf_lora_dseed34/train_log.json
